가정폭력으로 아이들이 많이 다쳤어요.,가정폭력,0
집에서 폭력 사건이 발생하고 어머니가 위험합니다.,가정폭력,0
어머니가 아버지를 폭행하고 있는 상황입니다. ,가정폭력,0
아침 식사 중에 남동생이 나를 공격하고 있습니다. ,가정폭력,0
친구가 아버지로부터 폭행을 당한 것 같습니다. ,가정폭력,0
"아버지가 폭력을 행사하고, 어머니와 아이들이 위험합니다",가정폭력,0
지금 2호선 지하철 안인데 어떤 술취한 남자가 자리 없다고 난동을 피우면서 주위에 있는 사람들을 잡아서 막 패고 있어요. ,일반폭력,1
6호선 지하철 내에서 남성이 자리 문제로 난동을 피우면서 다른 승객들을 공격하고 있어요. ,일반폭력,1
술집 내에서 손님들이 서로 몸 싸움을 벌이며 큰 소란을 일으키고 있습니다.,일반폭력,1
버스 기사 아저씨를 어떤승객이 일방적으로 마구 때리고 있어요.,일반폭력,1
지금 길목에서 어떤 젊은 남자가 아저씨를 무자비하게 폭행하고 있어요.,일반폭력,1
공원 내에서 두 명의 젊은이가 격렬한 몸싸움을 벌이고 있습니다. ,일반폭력,1
지금 태릉선수촌인데 코치가 선수를 구타하고 있어요. ,일반폭력,1
공공장소에서 시위 참가자들이 충돌하여 폭력 사태가 발생하고 있습니다.,일반폭력,1
사람들이 몸싸움을 벌이며 큰 소동이 벌어지고 있습니다.,일반폭력,1
두 일행이 시비 붙어서 물건을 던지고 서로 패면서 난리났어요. ,일반폭력,1
폭력 사태로 인한 위험이 있습니다.,일반폭력,1
폭행하며 주먹으로 여러 번 때리고 있습니다.,일반폭력,1
서로 물건을 던지고 쥐어박고 폭행하며 혼란스러운 상황이 벌어지고 있습니다. ,일반폭력,1
주민을 폭행하고 물건을 파괴하고 있습니다. ,일반폭력,1
성인 남성 두명이서 서로 맞서 싸우며 발로 차고 폭력을 일으키고 있습니다.,일반폭력,1
지금 신촌 사거리 앞인데 사람 두명이서 막 서로 때리면서 크게 싸우고 있어요. 흉기는 없는데 빨리 와주셔야할 것 같아요. ,일반폭력,1
두 일행이 시비 붙어서 술잔깨고 서로 패면서 난리났어요. ,일반폭력,1
압구정 사거리 앞인데 건장한 남성이 지금 어떤 남자를 끌고 가고 있어요.,일반폭력,1
길거리에서 폭력 사건을 목격했습니다. ,일반폭력,1
두 명의 사람이 폭력에 시달리고 있습니다. ,일반폭력,1
덩치 큰 사람이 일방적으로 사람을 때리고 있어요.,일반폭력,1
상점 내에서 손님이 직원을 폭행하고 있습니다.,일반폭력,1
아파트 단지에서 소란스런 폭력 사건이 발생했습니다.,일반폭력,1
도로에서 나이 든 남성이 젊은이에게 폭행당한 것으로 보입니다.,일반폭력,1
서로 욕하면서 주먹으로 때리고 발길질하며 격렬하게 싸우고 있습니다.,일반폭력,1
저 지금 싸움이 크게 나서 빨리 와주셔야할 것 같아요.,일반폭력,1
개인 사물함 하나하나를 몰래 열어서 귀중품을 훔치는 여자가 있어요. ,일반절도,1
지금 청소년 3명이 편의점에서 생필품을 담아 계산하지 않고 그냥 도망갔어요. ,일반절도,1
금은방 창문을 뜯고 들어와서 귀금속을 쓸어담고 있어요.,일반절도,1
지금 현대백화점에서 남자 두명이 다른 사람의 가방을 훔치고 있는 것 같아요. ,일반절도,1
지하철에서 소란을 듣고 나가보니 두명의 사람이 다른 승객의 소지품을 훔치려고 하고 있어요.,일반절도,1
지금 지하상가에서 의심스러운 행동을 하는 사람이 있어요. 물건을 담아 가방에 넣고 계산없이 나가려고 하고 있어요.,일반절도,1
방금 주차장에서 다른 차량 창문을 깨고 소지품을 훔치는 모습을 봤어요. ,일반절도,1
지금 누가 창식당 창문을 깨고 들어가서 현금을 가방에다가 담고 있어요.  ,일반절도,1
지금 상점 안에 몰래 침입해 절도를 하고 있는 사람이 보이는데 빨리 와주세요.,일반절도,1
지금 상점 안에 몰래 침입해 물건을 훔치는 사람이 있는데 빨리 와주셔야할 것 같아요.,일반절도,1
백화점 주차장에서 어떤 남자가 자동차 문을 따고 들어가서 훔치는걸 봤어요.,일반절도,1
편의점에서 누가 도시락을 훔쳐 달아났어요.,일반절도,1
CCTV로 보고있는데 지금 누가 몰래 들어와서 물건을 담아서 훔치고 있어요. ,일반절도,1
지금 차량 절도 수배자를 목격하였습니다. ,일반절도,1
지금 대형마트 영업시간이 끝났는데 물건을 훔치는 여성이 매장 안에 있습니다.,일반절도,1
문을 누가 따고 들어가서 물건을 훔치고 있어요.,일반절도,1
동네 공원에서 누군가 벤치에 놓인 물건을 훔치고 있어요.,일반절도,1
주차장에서 차를 잘도하려는 사람을 목격했어요.,일반절도,1
주택가에서 누군가가 집으로 침입하여 도둑질을 하려는 모습을 목격했습니다. ,일반절도,1
길거리에서 소매치기 당했어요. 빨리 잡아주세요.,일반절도,1
노트북을 훔쳐가는 사람이 있어요.,일반절도,1
지갑을 도난당했어요.,일반절도,1
저희 매장 물건이 다 없어졌어요.,일반절도,1
아파트단지에서 지금 누가 자전거를 훔치려고 하고있어요. ,일반절도,1
층간소음떄문에 신고드립니다. 위층이 너무 시끄러워요.,층간소음,1
지난번에 층간소음때문에 신고했더니 보복한다고 저희집 현관을 지속적으로 계속 발로 찹니다.,층간소음,1
위층에서 아이의 발소리가 너무 쿵쿵거려서 시끄러운데 말씀을 드려도 똑같습니다.,층간소음,1
층간소음때문에 위층에 이야기를 했는데 욕을하며 공격적으로 나오십니다.,층간소음,1
층간소음때문에 싸움이 났는데 와서 해결해주세요.,층간소음,1
위층이 너무 시끄러워서 미칠 것 같아요. ,층간소음,1
위층에서 오는 층간소음으로 인해 정말 불편합니다. 문제를 해결하기 위해 조치를 취해주세요.,층간소음,1
층간소음 때문에 잠도 제대로 못자고 있어요. ,층간소음,1
층간소음으로 인해 너무 큰 스트레스를 받고 있어요. ,층간소음,1
위층이 너무 시끄러워서 정말 답답합니다. ,층간소음,1
위층 주민의 층간소음으로 인해 일상 생활이 너무 어려워요. 와서 중재좀 부탁드려요. ,층간소음,1
위층 이웃의 시끄러운 생활로 인해 정말 답답합니다. 조용한 환경을 유지하기 위해 도움을 청합니다.,층간소음,1
위층 주민의 층간소음으로 인해 정말 고생하고 있습니다.,층간소음,1
위층 이웃의 시끄러운 행동으로 인해 정말 어려움을 겪고 있습니다. ,층간소음,1
층간소음으로 갈등이 계속 깊어지고 있습니다. 위층에 말씀을 드려봐도 오히려 화만 내시고 고칠 기미를 보이지 않습니다. ,층간소음,1
지금 저희 위층 아파트에서 쿵쿵거리는 소음이 정말 심각해서 너무 고통받고 있어요.,층간소음,1
층간소음 때문에 잠을 자는 것조차 어려워요. 와주셔서 해결해주시면 감사하겠습니다. ,층간소음,1
층간소음으로 인해 이웃 관계가 어려워지고 있습니다. 한번 더 말씀드렸다가는 큰 싸움으로 번질 것 같아요. ,층간소음,1
위층에서 나오는 소음은 마치 미니 공사 현장처럼 느껴집니다. 조용한 주거 환경을 유지하기 위한 조치가 필요합니다.,층간소음,1
윗집에서 계속 쿵쾅쿵쾅 거려요.,층간소음,1
공을 통통 튀기는 소리가 나서 미치겠어요.,층간소음,1
아이들 뛰는 소리가 너무 커서 잠을 못자겠어요.,층간소음,1
옆집에서 밤늦게까지 술마시고 노는 소리때문에 미치겠어요.,층간소음,1
윗층 세탁기소리가 너무 커서 일상생활을 할 수가 없어요.,층간소음,1
층간소음으로 인해 일상 생활이 크게 어려워져서 정말 답답하고 불편합니다. 와주셔서 해결 좀 부탁드립니다. ,층간소음,1
지금 애들이 학교 운동장쪽에서 불장난을 하고 있는데 불이 번질 것 같아서 와서 조취를 취하셔야할 것 같아요. ,화재,1
공원에서 캠프 파이어를 피우고 있는 사람들이 있어서 화재가 발생할 수 있습니다. 빠른 대응이 필요합니다.,화재,1
아파트 건물 내부에서 연기와 냄새가 풍기고 있습니다. 화재 발생 가능성을 우려하여 신고합니다.,화재,1
건설 현장에서 화재 경고를 신고합니다. 불이 퍼질 수 있는 상황입니다.,화재,1
상가 건물에서 화염과 연기가 발생하고 있습니다. 화재 대응을 위해 빠른 조치가 필요합니다.,화재,1
공장 내부에서 불꽃이 튀고 있어서 화재가 발생할 수 있습니다. 신속한 화재 대응을 부탁드립니다.,화재,1
주차장에서 한 차량의 차 내부에서 연기가 나는 것을 보았습니다.,화재,1
창고에서 불이 피우고 있는 상황을 목격했습니다. 화재로부터 안전한 대피를 부탁드립니다.,화재,1
제 이웃집에서 연기가 나오고 불냄새가 나서 화재가 일어날 것 같습니다. 빠른 소방대원의 출동이 필요합니다!,화재,1
누가 여기서 불꽃놀이를 하고 있는데 위험해보여서 와서 제지하셔야할 것 같아요. ,화재,1
누가 공원에서 라이터로 불장난을 하고 있어요.,화재,1
차량이 엄청 뜨거워지며 연기가 나는데 곧 불이날 것 같습니다.,화재,1
지금 밖에 연기랑 타는 냄새가 나요.,화재,1
옆 음식점에서 연기가 나오고 불냄새가 나서 화재가 일어날 것 같습니다,화재,1
불이날 것 같아요.,화재,1
지금 식당 주방에서 연기랑 탄내가 심하게 나는데 곧 불이 날 것 같아요.,화재,1
지금 너무 뜨거워져서 불이날것 같아요.,화재,1
차량 내부에서 불꽃이 튀고 있는 모습을 목격했습니다. 화재가 발생할 가능성이 큽니다.,화재,1
상가 내부에서 불꽃놀이가 벌어지고 있어서 화재로 이어질 수 있습니다.,화재,1
담배피는 사람이 꽁초를 산에 버렸는데 연기가 나는 것 같아요.,화재,1
아이들이 불장난을 하고 있어서 불날것같아요.,화재,1
쓰레기통에서 연기가 나고 있어요.,화재,1
옆집 창문에서 연기가 새어나오고 있어요.,화재,1
뒷산에서 불을 피우려는 사람들이 있어요.,화재,1
공원에서 사람들이 불을 피우고 있는 모습을 목격했습니다. ,화재,1
저희 가족 중 한 명이 갑자기 통화를 끊고 두 번 다시 연락이 되지 않습니다. 납치의 가능성이 우려됩니다.,가출/실종,1
제 친구가 약속 시간에 나타나지 않고 연락이 되지 않습니다. 납치 의심 사례로 보고하려고 합니다.,가출/실종,1
아이가 학교에서 몇시간째 돌아오지 않고 있습니다.,가출/실종,1
아이가 학교에서 돌아오지 않아 납치의 가능성이 있는 것 같습니다. ,가출/실종,1
주변에서 이상한 사람들에게 시달리던 친구가 갑자기 사라졌습니다. ,가출/실종,1
제 이웃이 이상한 사람들에게 끌려가서 사라졌다고 합니다.,가출/실종,1
친척이 학교로 향하려 했는데 도착하지 않아 납치 의심으로 신고하려고 합니다.,가출/실종,1
건물 내부에서 이상한 사람들이 사라진 사람을 끌고 나갔다고 합니다.,가출/실종,1
친구가 밤 늦게까지 몇시간 째 연락이 두절된 채 집에 돌아오지 않고 있습니다.,가출/실종,1
지인이 밤에 밖에 나가서 이틀째 돌아오지 않고 있습니다. ,가출/실종,1
실종때문에 신고 드립니다. ,가출/실종,1
친구가 방금 납치됐다고 연락을 받았어요. ,가출/실종,1
주변에서 이상한 사람들에게 시달리던 친구가 갑자기 사라졌습니다. 실종 가능성을 염두에 두고 신고합니다.,가출/실종,1
친구가 밤 늦게까지 연락이 되지 않고 집에 돌아오지 않았습니다. 실종 의심으로 신고하려고 합니다.,가출/실종,1
동생이 학원을 마친 후 집에 돌아오지 않았습니다. 연락도 되지 않습니다.,가출/실종,1
동생이 친구와 함께 공원에 놀러 갔는데 돌아오지 않았습니다. 실종 의심으로 신고합니다.,가출/실종,1
아이가 가출을 했는데 며칠째 연락이 두절된 채 집에 들어오지 않습니다.,가출/실종,1
노인분께서 저도 모르는 사이에 집을 나가서 어디있는지 모르겠습니다.,가출/실종,1
자고 일어나니 저희 할머니께서 사라지셔서 신고합니다.,가출/실종,1
저희 아들이 집을 나갔어요 돌아오질 않네요,가출/실종,1
검은색 반팔을 입은 할아버지가 집에서 나가셔서 들어오질 않으세요,가출/실종,1
학교간 딸이 하루가 지나도 돌아오질 않아요.,가출/실종,1
저희 딸이 집을 나갔는데 연락이 안 돼요.,가출/실종,1
아들이 가출했어요 도와주세요,가출/실종,1
아침에 일어나보니 할머니가 사라져서 어디에 있는지 전혀 알 수 없습니다. ,가출/실종,1
"주변 이웃으로부터 들리는 소리로 보아, 옆집에서 시끄럽게 말싸움을 벌이고 있는 것 같습니다. 가정폭력이 의심되는 상황입니다. ",가정폭력,2
"주소는 주공아파트 502호인데, 가정 내에서 아버지와 어머니 사이에 언쟁이 계속되고 있습니다. 상황이 악화되기 전에 도와주시길 부탁드립니다.",가정폭력,2
